Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Event_id,Species,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated,dis,Cases__str,Deaths__str,Killed and disposed of__str,New outbreaks__str,Slaughtered__str,Susceptible__str,Vaccinated__str,Outbreaks,Killed_disposed,rowtype,Semester_half,AdminDiv_raw,State_Clean,Geo_cleaning_action,AdminDiv
2023,Jul-Dec 2023,Africa,Nigeria,Zamfara,Rabies virus (Inf. with),RABV,Domestic,-,Sheep,-,-,23.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,23,0,,1.0,animal_record,Jul-Dec,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2024,Jan-Jun 2024,Africa,Nigeria,Akwa Ibom,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Akwa Ibom,Akwa Ibom,Unchanged (already a state-level value),Akwa Ibom
2024,Jan-Jun 2024,Africa,Nigeria,Akwa Ibom,Rabies virus (Inf. with),RABV,Domestic,-,Cats,-,-,15.0,Animal,1.0,0,0.0,1.0,0.0,Rabies,1,1,0,-,0,15,0,,0.0,animal_record,Jan-Jun,Akwa Ibom,Akwa Ibom,Unchanged (already a state-level value),Akwa Ibom
2024,Jan-Jun 2024,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,,-,3,,-,,-,,,,Rabies,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2024,Jan-Jun 2024,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,78.0,Animal,3.0,3,0.0,1.0,0.0,Rabies,3,1,3,-,0,78,0,,3.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2024,Jan-Jun 2024,Africa,Nigeria,Cross River,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Cross River,Cross River,Unchanged (already a state-level value),Cross River
2024,Jan-Jun 2024,Africa,Nigeria,Cross River,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,38.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,38,0,,1.0,animal_record,Jan-Jun,Cross River,Cross River,Unchanged (already a state-level value),Cross River
2024,Jan-Jun 2024,Africa,Nigeria,Delta,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Delta,Delta,Unchanged (already a state-level value),Delta
2024,Jan-Jun 2024,Africa,Nigeria,Delta,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,42.0,Animal,2.0,2,0.0,0.0,0.0,Rabies,2,0,2,-,0,42,0,,2.0,animal_record,Jan-Jun,Delta,Delta,Unchanged (already a state-level value),Delta
2024,Jan-Jun 2024,Africa,Nigeria,Ebonyi,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2024,Jan-Jun 2024,Africa,Nigeria,Ebonyi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,17.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,17,0,,1.0,animal_record,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2024,Jan-Jun 2024,Africa,Nigeria,Federal Capital Territory,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2024,Jan-Jun 2024,Africa,Nigeria,Federal Capital Territory,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,3.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,3,0,,1.0,animal_record,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2024,Jan-Jun 2024,Africa,Nigeria,Gombe,Rabies virus (Inf. with),RABV,Domestic,-,,-,5,,-,,-,,,,Rabies,-,-,-,5,-,-,-,5.0,,outbreak_row_DOMESTIC,Jan-Jun,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2024,Jan-Jun 2024,Africa,Nigeria,Gombe,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,79.0,Animal,5.0,4,0.0,1.0,0.0,Rabies,5,1,4,-,0,79,0,,4.0,animal_record,Jan-Jun,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2024,Jan-Jun 2024,Africa,Nigeria,Gombe,Rabies virus (Inf. with),RABV,Domestic,-,Sheep,-,-,37.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,37,0,,1.0,animal_record,Jan-Jun,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2024,Jan-Jun 2024,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Domestic,-,,-,5,,-,,-,,,,Rabies,-,-,-,5,-,-,-,5.0,,outbreak_row_DOMESTIC,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2024,Jan-Jun 2024,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,137.0,Animal,6.0,5,0.0,1.0,0.0,Rabies,6,1,5,-,0,137,0,,5.0,animal_record,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2024,Jan-Jun 2024,Africa,Nigeria,Kano,Rabies virus (Inf. with),RABV,Domestic,-,,-,9,,-,,-,,,,Rabies,-,-,-,9,-,-,-,9.0,,outbreak_row_DOMESTIC,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2024,Jan-Jun 2024,Africa,Nigeria,Kano,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,267.0,Animal,10.0,8,0.0,2.0,0.0,Rabies,10,2,8,-,0,267,0,,8.0,animal_record,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2024,Jan-Jun 2024,Africa,Nigeria,Kebbi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2024,Jan-Jun 2024,Africa,Nigeria,Kebbi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,14.0,Animal,14.0,4,0.0,10.0,0.0,HPAI,14,10,4,-,0,14,0,,4.0,animal_record,Jan-Jun,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2024,Jan-Jun 2024,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Domestic,-,,-,3,,-,,-,,,,Rabies,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jan-Jun,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2024,Jan-Jun 2024,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,75.0,Animal,3.0,3,0.0,0.0,0.0,Rabies,3,0,3,-,0,75,0,,3.0,animal_record,Jan-Jun,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2024,Jan-Jun 2024,Africa,Nigeria,Niger,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Niger,Niger,Unchanged (already a state-level value),Niger
2024,Jan-Jun 2024,Africa,Nigeria,Niger,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,50.0,Animal,2.0,1,0.0,1.0,0.0,Rabies,2,1,1,-,0,50,0,,1.0,animal_record,Jan-Jun,Niger,Niger,Unchanged (already a state-level value),Niger
2024,Jan-Jun 2024,Africa,Nigeria,Ogun,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Ogun,Ogun,Unchanged (already a state-level value),Ogun
2024,Jan-Jun 2024,Africa,Nigeria,Ogun,Rabies virus (Inf. with),RABV,Domestic,-,Cattle,-,-,75.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,75,0,,1.0,animal_record,Jan-Jun,Ogun,Ogun,Unchanged (already a state-level value),Ogun
2024,Jan-Jun 2024,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jan-Jun 2024,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,2502.0,Animal,2502.0,2473,0.0,29.0,0.0,HPAI,2502,29,2473,-,0,2502,0,,2473.0,animal_record,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jan-Jun 2024,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,,-,45,,-,,-,,,,Rabies,-,-,-,45,-,-,-,45.0,,outbreak_row_DOMESTIC,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jan-Jun 2024,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,823.0,Animal,45.0,38,0.0,7.0,0.0,Rabies,45,7,38,-,0,823,0,,38.0,animal_record,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jan-Jun 2024,Africa,Nigeria,Taraba,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Taraba,Taraba,Unchanged (already a state-level value),Taraba
2024,Jan-Jun 2024,Africa,Nigeria,Taraba,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,26.0,Animal,0.0,0,0.0,1.0,0.0,Rabies,0,1,0,-,0,26,0,,0.0,animal_record,Jan-Jun,Taraba,Taraba,Unchanged (already a state-level value),Taraba
2024,Jan-Jun 2024,Africa,Nigeria,Yobe,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Yobe,Yobe,Unchanged (already a state-level value),Yobe
2024,Jan-Jun 2024,Africa,Nigeria,Yobe,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,47.0,Animal,2.0,1,0.0,1.0,0.0,Rabies,2,1,1,-,0,47,0,,1.0,animal_record,Jan-Jun,Yobe,Yobe,Unchanged (already a state-level value),Yobe
2024,Jan-Jun 2024,Africa,Nigeria,Zamfara,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2024,Jan-Jun 2024,Africa,Nigeria,Zamfara,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,21.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,21,0,,1.0,animal_record,Jan-Jun,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2024,Jul-Dec 2024,Africa,Nigeria,Adamawa,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2024,Jul-Dec 2024,Africa,Nigeria,Adamawa,Rabies virus (Inf. with),RABV,Domestic,-,Cats,-,-,7.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,7,0,,1.0,animal_record,Jul-Dec,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2024,Jul-Dec 2024,Africa,Nigeria,Anambra,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Anambra,Anambra,Unchanged (already a state-level value),Anambra
2024,Jul-Dec 2024,Africa,Nigeria,Anambra,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,11.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,11,0,,1.0,animal_record,Jul-Dec,Anambra,Anambra,Unchanged (already a state-level value),Anambra
2024,Jul-Dec 2024,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,,-,5,,-,,-,,,,Rabies,-,-,-,5,-,-,-,5.0,,outbreak_row_DOMESTIC,Jul-Dec,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2024,Jul-Dec 2024,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,52.0,Animal,5.0,5,0.0,0.0,0.0,Rabies,5,0,5,-,0,52,0,,5.0,animal_record,Jul-Dec,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2024,Jul-Dec 2024,Africa,Nigeria,Benue,Rabies virus (Inf. with),RABV,Domestic,-,,-,3,,-,,-,,,,Rabies,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jul-Dec,Benue,Benue,Unchanged (already a state-level value),Benue
2024,Jul-Dec 2024,Africa,Nigeria,Benue,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,35.0,Animal,3.0,3,0.0,0.0,0.0,Rabies,3,0,3,-,0,35,0,,3.0,animal_record,Jul-Dec,Benue,Benue,Unchanged (already a state-level value),Benue
2024,Jul-Dec 2024,Africa,Nigeria,Cross River,Rabies virus (Inf. with),RABV,Domestic,-,,-,4,,-,,-,,,,Rabies,-,-,-,4,-,-,-,4.0,,outbreak_row_DOMESTIC,Jul-Dec,Cross River,Cross River,Unchanged (already a state-level value),Cross River
2024,Jul-Dec 2024,Africa,Nigeria,Cross River,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,29.0,Animal,4.0,4,0.0,0.0,0.0,Rabies,4,0,4,-,0,29,0,,4.0,animal_record,Jul-Dec,Cross River,Cross River,Unchanged (already a state-level value),Cross River
2024,Jul-Dec 2024,Africa,Nigeria,Delta,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Delta,Delta,Unchanged (already a state-level value),Delta
2024,Jul-Dec 2024,Africa,Nigeria,Delta,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,1590.0,Animal,1590.0,0,0.0,1590.0,0.0,HPAI,1590,1590,0,-,0,1590,0,,0.0,animal_record,Jul-Dec,Delta,Delta,Unchanged (already a state-level value),Delta
2024,Jul-Dec 2024,Africa,Nigeria,Delta,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,11.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,11,0,,1.0,animal_record,Jul-Dec,Delta,Delta,Unchanged (already a state-level value),Delta
2024,Jul-Dec 2024,Africa,Nigeria,Gombe,Rabies virus (Inf. with),RABV,Domestic,-,,-,5,,-,,-,,,,Rabies,-,-,-,5,-,-,-,5.0,,outbreak_row_DOMESTIC,Jul-Dec,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2024,Jul-Dec 2024,Africa,Nigeria,Gombe,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,62.0,Animal,5.0,5,0.0,0.0,0.0,Rabies,5,0,5,-,0,62,0,,5.0,animal_record,Jul-Dec,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2024,Jul-Dec 2024,Africa,Nigeria,Jigawa,Rabies virus (Inf. with),RABV,Domestic,-,,-,4,,-,,-,,,,Rabies,-,-,-,4,-,-,-,4.0,,outbreak_row_DOMESTIC,Jul-Dec,Jigawa,Jigawa,Unchanged (already a state-level value),Jigawa
2024,Jul-Dec 2024,Africa,Nigeria,Jigawa,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,45.0,Animal,4.0,4,0.0,0.0,0.0,Rabies,4,0,4,-,0,45,0,,4.0,animal_record,Jul-Dec,Jigawa,Jigawa,Unchanged (already a state-level value),Jigawa
2024,Jul-Dec 2024,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Domestic,-,,-,9,,-,,-,,,,Rabies,-,-,-,9,-,-,-,9.0,,outbreak_row_DOMESTIC,Jul-Dec,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2024,Jul-Dec 2024,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,84.0,Animal,8.0,8,0.0,0.0,0.0,Rabies,8,0,8,-,0,84,0,,8.0,animal_record,Jul-Dec,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2024,Jul-Dec 2024,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),RABV,Domestic,-,Goats,-,-,12.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,12,0,,1.0,animal_record,Jul-Dec,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2024,Jul-Dec 2024,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2024,Jul-Dec 2024,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,50.0,Animal,50.0,43,0.0,7.0,0.0,HPAI,50,7,43,-,0,50,0,,43.0,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2024,Jul-Dec 2024,Africa,Nigeria,Kano,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,37.0,Animal,3.0,3,0.0,0.0,0.0,Rabies,3,0,3,-,0,37,0,,3.0,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2024,Jul-Dec 2024,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jul-Dec,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2024,Jul-Dec 2024,Africa,Nigeria,Kebbi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,27.0,Animal,2.0,2,0.0,0.0,0.0,Rabies,2,0,2,-,0,27,0,,2.0,animal_record,Jul-Dec,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2024,Jul-Dec 2024,Africa,Nigeria,Ogun,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jul-Dec,Ogun,Ogun,Unchanged (already a state-level value),Ogun
2024,Jul-Dec 2024,Africa,Nigeria,Ogun,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,14.0,Animal,2.0,2,0.0,0.0,0.0,Rabies,2,0,2,-,0,14,0,,2.0,animal_record,Jul-Dec,Ogun,Ogun,Unchanged (already a state-level value),Ogun
2024,Jul-Dec 2024,Africa,Nigeria,Osun,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Osun,Osun,Unchanged (already a state-level value),Osun
2024,Jul-Dec 2024,Africa,Nigeria,Osun,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,8.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,8,0,,1.0,animal_record,Jul-Dec,Osun,Osun,Unchanged (already a state-level value),Osun
2024,Jul-Dec 2024,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,,-,60,,-,,-,,,,Rabies,-,-,-,60,-,-,-,60.0,,outbreak_row_DOMESTIC,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jul-Dec 2024,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,648.0,Animal,57.0,52,0.0,5.0,1500.0,Rabies,57,5,52,-,0,648,1500,,52.0,animal_record,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jul-Dec 2024,Africa,Nigeria,Plateau,Rabies virus (Inf. with),RABV,Domestic,-,Cats,-,-,12.0,Animal,3.0,3,0.0,0.0,0.0,Rabies,3,0,3,-,0,12,0,,3.0,animal_record,Jul-Dec,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2024,Jul-Dec 2024,Africa,Nigeria,Sokoto,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Sokoto,Sokoto,Unchanged (already a state-level value),Sokoto
2024,Jul-Dec 2024,Africa,Nigeria,Sokoto,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,12.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,12,0,,1.0,animal_record,Jul-Dec,Sokoto,Sokoto,Unchanged (already a state-level value),Sokoto
2024,Jul-Dec 2024,Africa,Nigeria,Taraba,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jul-Dec,Taraba,Taraba,Unchanged (already a state-level value),Taraba
2024,Jul-Dec 2024,Africa,Nigeria,Taraba,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,11.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,11,0,,1.0,animal_record,Jul-Dec,Taraba,Taraba,Unchanged (already a state-level value),Taraba
2024,Jul-Dec 2024,Africa,Nigeria,Zamfara,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jul-Dec,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2024,Jul-Dec 2024,Africa,Nigeria,Zamfara,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,24.0,Animal,2.0,2,0.0,0.0,0.0,Rabies,2,0,2,-,0,24,0,,2.0,animal_record,Jul-Dec,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2025,Jan-Jun 2025,Africa,Nigeria,Abia,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Abia,Abia,Unchanged (already a state-level value),Abia
2025,Jan-Jun 2025,Africa,Nigeria,Abia,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,8.0,Animal,1.0,0,0.0,1.0,0.0,Rabies,1,1,0,-,0,8,0,,0.0,animal_record,Jan-Jun,Abia,Abia,Unchanged (already a state-level value),Abia
2025,Jan-Jun 2025,Africa,Nigeria,Adamawa,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2025,Jan-Jun 2025,Africa,Nigeria,Adamawa,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,13.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,13,0,,1.0,animal_record,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2025,Jan-Jun 2025,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,,-,8,,-,,-,,,,Rabies,-,-,-,8,-,-,-,8.0,,outbreak_row_DOMESTIC,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2025,Jan-Jun 2025,Africa,Nigeria,Bauchi,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,257.0,Animal,8.0,6,0.0,2.0,0.0,Rabies,8,2,6,-,0,257,0,,6.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2025,Jan-Jun 2025,Africa,Nigeria,Benue,Rabies virus (Inf. with),RABV,Domestic,-,,-,3,,-,,-,,,,Rabies,-,-,-,3,-,-,-,3.0,,outbreak_row_DOMESTIC,Jan-Jun,Benue,Benue,Unchanged (already a state-level value),Benue
2025,Jan-Jun 2025,Africa,Nigeria,Benue,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,18.0,Animal,3.0,2,0.0,1.0,0.0,Rabies,3,1,2,-,0,18,0,,2.0,animal_record,Jan-Jun,Benue,Benue,Unchanged (already a state-level value),Benue
2025,Jan-Jun 2025,Africa,Nigeria,Borno,Rabies virus (Inf. with),RABV,Domestic,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_DOMESTIC,Jan-Jun,Borno,Borno,Unchanged (already a state-level value),Borno
2025,Jan-Jun 2025,Africa,Nigeria,Borno,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,11.0,Animal,1.0,1,0.0,0.0,0.0,Rabies,1,0,1,-,0,11,0,,1.0,animal_record,Jan-Jun,Borno,Borno,Unchanged (already a state-level value),Borno
2025,Jan-Jun 2025,Africa,Nigeria,Cross River,Rabies virus (Inf. with),RABV,Domestic,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Cross River,Cross River,Unchanged (already a state-level value),Cross River
2025,Jan-Jun 2025,Africa,Nigeria,Cross River,Rabies virus (Inf. with),RABV,Domestic,-,Dogs,-,-,17.0,Animal,2.0,2,0.0,0.0,0.0,Rabies,2,0,2,-,0,17,0,,2.0,animal_record,Jan-Jun,Cross River,Cross River,Unchanged (already a state-level value),Cross River
2025,Jan-Jun 2025,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_DOMESTIC,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2025,Jan-Jun 2025,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,7300.0,Animal,7300.0,6900,0.0,400.0,0.0,HPAI,7300,400,6900,-,0,7300,0,,6900.0,animal_record,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
