row_index_raw,year,semester,world_region,country,location_raw,location_std,location_recoded,geo_level,disease_wahis_label,disease,serotype,animal_category,species,measuring_units,event_id,outbreak_id,block_id,row_type,in_study_period,new_outbreaks,susceptible,cases,killed_disposed,slaughtered,deaths,vaccinated
370,2016,Jan-Jun 2016,Africa,Nigeria,Adamawa,Adamawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Adamawa|HPAI|H5N1,animal_row,True,,28900.0,3380.0,25520.0,0.0,3380.0,
371,2016,Jan-Jun 2016,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Bauchi|HPAI|H5N1,outbreak_row,True,4.0,,,,,,
372,2016,Jan-Jun 2016,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Bauchi|HPAI|H5N1,animal_row,True,,76411.0,4283.0,72128.0,0.0,4283.0,
373,2016,Jan-Jun 2016,Africa,Nigeria,Bayelsa,Bayelsa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Bayelsa|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
374,2016,Jan-Jun 2016,Africa,Nigeria,Bayelsa,Bayelsa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Bayelsa|HPAI|H5N1,animal_row,True,,3000.0,850.0,2150.0,0.0,850.0,
375,2016,Jan-Jun 2016,Africa,Nigeria,Benue,Benue,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Benue|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
376,2016,Jan-Jun 2016,Africa,Nigeria,Benue,Benue,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Benue|HPAI|H5N1,animal_row,True,,350.0,148.0,202.0,0.0,148.0,
377,2016,Jan-Jun 2016,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Delta|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
378,2016,Jan-Jun 2016,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Delta|HPAI|H5N1,animal_row,True,,1609.0,402.0,1207.0,0.0,402.0,
379,2016,Jan-Jun 2016,Africa,Nigeria,Ebonyi,Ebonyi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Ebonyi|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
380,2016,Jan-Jun 2016,Africa,Nigeria,Ebonyi,Ebonyi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Ebonyi|HPAI|H5N1,animal_row,True,,2200.0,270.0,1930.0,0.0,270.0,
381,2016,Jan-Jun 2016,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Edo|HPAI|H5N1,outbreak_row,True,7.0,,,,,,
382,2016,Jan-Jun 2016,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Edo|HPAI|H5N1,animal_row,True,,36600.0,4134.0,32466.0,0.0,4134.0,
383,2016,Jan-Jun 2016,Africa,Nigeria,Enugu,Enugu,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Enugu|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
384,2016,Jan-Jun 2016,Africa,Nigeria,Enugu,Enugu,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Enugu|HPAI|H5N1,animal_row,True,,5000.0,2385.0,2615.0,0.0,2385.0,
385,2016,Jan-Jun 2016,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Federal Capital Territory|HPAI|H5N1,outbreak_row,True,15.0,,,,,,
386,2016,Jan-Jun 2016,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Federal Capital Territory|HPAI|H5N1,animal_row,True,,377199.0,59797.0,317402.0,0.0,59797.0,
387,2016,Jan-Jun 2016,Africa,Nigeria,Jigawa,Jigawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Jigawa|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
388,2016,Jan-Jun 2016,Africa,Nigeria,Jigawa,Jigawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Jigawa|HPAI|H5N1,animal_row,True,,8105.0,1550.0,6555.0,0.0,1550.0,
389,2016,Jan-Jun 2016,Africa,Nigeria,Kaduna,Kaduna,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Kaduna|HPAI|H5N1,outbreak_row,True,12.0,,,,,,
390,2016,Jan-Jun 2016,Africa,Nigeria,Kaduna,Kaduna,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Kaduna|HPAI|H5N1,animal_row,True,,144730.0,17156.0,127574.0,0.0,17156.0,
391,2016,Jan-Jun 2016,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Kano|HPAI|H5N1,outbreak_row,True,91.0,,,,,,
392,2016,Jan-Jun 2016,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Kano|HPAI|H5N1,animal_row,True,,472888.0,8226.0,464211.0,0.0,8226.0,
393,2016,Jan-Jun 2016,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Katsina|HPAI|H5N1,outbreak_row,True,5.0,,,,,,
394,2016,Jan-Jun 2016,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Katsina|HPAI|H5N1,animal_row,True,,114506.0,3358.0,110948.0,0.0,3358.0,
395,2016,Jan-Jun 2016,Africa,Nigeria,Kebbi,Kebbi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Kebbi|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
396,2016,Jan-Jun 2016,Africa,Nigeria,Kebbi,Kebbi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Kebbi|HPAI|H5N1,animal_row,True,,1500.0,600.0,900.0,0.0,600.0,
397,2016,Jan-Jun 2016,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Lagos|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
398,2016,Jan-Jun 2016,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Lagos|HPAI|H5N1,animal_row,True,,4000.0,1355.0,2645.0,0.0,1355.0,
399,2016,Jan-Jun 2016,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Nasarawa|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
400,2016,Jan-Jun 2016,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Nasarawa|HPAI|H5N1,animal_row,True,,10500.0,1635.0,8865.0,0.0,1635.0,
401,2016,Jan-Jun 2016,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Plateau|HPAI|H5N1,outbreak_row,True,55.0,,,,,,
402,2016,Jan-Jun 2016,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Plateau|HPAI|H5N1,animal_row,True,,220151.0,11960.0,208191.0,0.0,11960.0,
403,2016,Jan-Jun 2016,Africa,Nigeria,Sokoto,Sokoto,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Sokoto|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
404,2016,Jan-Jun 2016,Africa,Nigeria,Sokoto,Sokoto,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Sokoto|HPAI|H5N1,animal_row,True,,12000.0,2270.0,9730.0,0.0,2270.0,
405,2016,Jan-Jun 2016,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jan-Jun 2016|Zamfara|HPAI|H5N1,outbreak_row,True,3.0,,,,,,
406,2016,Jan-Jun 2016,Africa,Nigeria,Zamfara,Zamfara,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jan-Jun 2016|Zamfara|HPAI|H5N1,animal_row,True,,38398.0,3948.0,34450.0,0.0,3948.0,
407,2016,Jul-Dec 2016,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Bauchi|HPAI|H5N1,outbreak_row,True,2.0,,,,,,
408,2016,Jul-Dec 2016,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Bauchi|HPAI|H5N1,animal_row,True,,10214.0,378.0,940.0,0.0,378.0,
409,2016,Jul-Dec 2016,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Delta|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
410,2016,Jul-Dec 2016,Africa,Nigeria,Delta,Delta,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Delta|HPAI|H5N1,animal_row,True,,100.0,90.0,10.0,0.0,90.0,
411,2016,Jul-Dec 2016,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Federal Capital Territory|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
412,2016,Jul-Dec 2016,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Federal Capital Territory|HPAI|H5N1,animal_row,True,,100000.0,10000.0,90000.0,0.0,10000.0,
413,2016,Jul-Dec 2016,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1;H5N8,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Kano|HPAI|H5N1;H5N8,outbreak_row,True,1.0,,,,,,
414,2016,Jul-Dec 2016,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1;H5N8,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Kano|HPAI|H5N1;H5N8,animal_row,True,,431.0,33.0,398.0,0.0,33.0,
415,2016,Jul-Dec 2016,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N8,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Kano|HPAI|H5N8,animal_row,True,,,,,,,
416,2016,Jul-Dec 2016,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Lagos|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
417,2016,Jul-Dec 2016,Africa,Nigeria,Lagos,Lagos,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Lagos|HPAI|H5N1,animal_row,True,,250.0,55.0,195.0,0.0,55.0,
418,2016,Jul-Dec 2016,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Oyo|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
419,2016,Jul-Dec 2016,Africa,Nigeria,Oyo,Oyo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Oyo|HPAI|H5N1,animal_row,True,,1647.0,886.0,0.0,0.0,886.0,
420,2016,Jul-Dec 2016,Africa,Nigeria,Rivers,Rivers,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Rivers|HPAI|H5N1,outbreak_row,True,3.0,,,,,,
421,2016,Jul-Dec 2016,Africa,Nigeria,Rivers,Rivers,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2016|Jul-Dec 2016|Rivers|HPAI|H5N1,animal_row,True,,4800.0,1404.0,3396.0,0.0,1404.0,
422,2016,Jul-Dec 2016,Africa,Nigeria,Sokoto,Sokoto,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2016|Jul-Dec 2016|Sokoto|Rabies|,outbreak_row,True,1.0,,,,,,
423,2016,Jul-Dec 2016,Africa,Nigeria,Sokoto,Sokoto,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2016|Jul-Dec 2016|Sokoto|Rabies|,animal_row,True,,5.0,1.0,0.0,0.0,1.0,0.0
424,2017,Jan-Jun 2017,Africa,Nigeria,Adamawa,Adamawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Adamawa|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
425,2017,Jan-Jun 2017,Africa,Nigeria,Adamawa,Adamawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Adamawa|HPAI|H5N1,animal_row,True,,200.0,50.0,150.0,0.0,50.0,
426,2017,Jan-Jun 2017,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Bauchi|HPAI|H5N1,outbreak_row,True,12.0,,,,,,
427,2017,Jan-Jun 2017,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Bauchi|HPAI|H5N1,animal_row,True,,66665.0,13652.0,53013.0,0.0,13652.0,
428,2017,Jan-Jun 2017,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Edo|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
429,2017,Jan-Jun 2017,Africa,Nigeria,Edo,Edo,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Edo|HPAI|H5N1,animal_row,True,,8100.0,10.0,0.0,0.0,10.0,
430,2017,Jan-Jun 2017,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Federal Capital Territory|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
431,2017,Jan-Jun 2017,Africa,Nigeria,Federal Capital Territory,Federal Capital Territory,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Federal Capital Territory|HPAI|H5N1,animal_row,True,,130000.0,265.0,129735.0,0.0,265.0,
432,2017,Jan-Jun 2017,Africa,Nigeria,Gombe,Gombe,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Gombe|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
433,2017,Jan-Jun 2017,Africa,Nigeria,Gombe,Gombe,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2017|Jan-Jun 2017|Gombe|Trypanosomosis|,animal_row,True,,23.0,1.0,0.0,0.0,0.0,
434,2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Kaduna|HPAI|H5N1,outbreak_row,True,3.0,,,,,,
435,2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Kaduna|HPAI|H5N1,animal_row,True,,19700.0,2947.0,16753.0,0.0,2947.0,
436,2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Kaduna|Rabies|,outbreak_row,True,2.0,,,,,,
437,2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Cattle,Animal,-,-,2017|Jan-Jun 2017|Kaduna|Rabies|,animal_row,True,,35.0,2.0,0.0,1.0,1.0,0.0
438,2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jan-Jun 2017|Kaduna|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,3000.0
439,2017,Jan-Jun 2017,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Kano|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
440,2017,Jan-Jun 2017,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Kano|HPAI|H5N1,animal_row,True,,13000.0,800.0,1200.0,0.0,800.0,
441,2017,Jan-Jun 2017,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N8,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Kano|HPAI|H5N8,outbreak_row,True,1.0,,,,,,
442,2017,Jan-Jun 2017,Africa,Nigeria,Kano,Kano,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N8,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Kano|HPAI|H5N8,animal_row,True,,4.0,4.0,0.0,0.0,0.0,
443,2017,Jan-Jun 2017,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Katsina|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
444,2017,Jan-Jun 2017,Africa,Nigeria,Katsina,Katsina,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Katsina|HPAI|H5N1,animal_row,True,,3198.0,320.0,2878.0,0.0,320.0,
445,2017,Jan-Jun 2017,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Nasarawa|HPAI|H5N1,outbreak_row,True,1.0,,,,,,
446,2017,Jan-Jun 2017,Africa,Nigeria,Nasarawa,Nasarawa,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Nasarawa|HPAI|H5N1,animal_row,True,,3200.0,9.0,3191.0,0.0,9.0,
447,2017,Jan-Jun 2017,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Plateau|HPAI|H5N1,outbreak_row,True,21.0,,,,,,
448,2017,Jan-Jun 2017,Africa,Nigeria,Plateau,Plateau,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Plateau|HPAI|H5N1,animal_row,True,,70917.0,1497.0,67949.0,1490.0,1167.0,
449,2017,Jan-Jun 2017,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jan-Jun 2017|Plateau|Rabies|,outbreak_row,True,1.0,,,,,,
450,2017,Jan-Jun 2017,Africa,Nigeria,Plateau,Plateau,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jan-Jun 2017|Plateau|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,0.0
451,2017,Jan-Jun 2017,Africa,Nigeria,Rivers,Rivers,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jan-Jun 2017|Rivers|HPAI|H5N1,animal_row,True,,,,,,,
452,2017,Jul-Dec 2017,Africa,Nigeria,Bauchi,Bauchi,False,state,High pathogenicity avian influenza viruses (Inf. with) (poultry),HPAI,H5N1,Domestic,Birds,Animal,-,-,2017|Jul-Dec 2017|Bauchi|HPAI|H5N1,animal_row,True,,,,,,,
453,2017,Jul-Dec 2017,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jul-Dec 2017|Bauchi|Rabies|,outbreak_row,True,4.0,,,,,,
454,2017,Jul-Dec 2017,Africa,Nigeria,Bauchi,Bauchi,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jul-Dec 2017|Bauchi|Rabies|,animal_row,True,,55.0,4.0,1.0,0.0,3.0,0.0
455,2017,Jul-Dec 2017,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jul-Dec 2017|Benue|Rabies|,outbreak_row,True,1.0,,,,,,
456,2017,Jul-Dec 2017,Africa,Nigeria,Benue,Benue,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jul-Dec 2017|Benue|Rabies|,animal_row,True,,1.0,1.0,0.0,0.0,1.0,0.0
457,2017,Jul-Dec 2017,Africa,Nigeria,Gombe,Gombe,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Both animal categories,,-,-,-,2017|Jul-Dec 2017|Gombe|Trypanosomosis|,outbreak_row,True,1.0,,,,,,
458,2017,Jul-Dec 2017,Africa,Nigeria,Gombe,Gombe,False,state,Trypanosomosis (tsetse-transmitted) (-2021),Trypanosomosis,,Domestic,Cattle,Animal,-,-,2017|Jul-Dec 2017|Gombe|Trypanosomosis|,animal_row,True,,23.0,1.0,0.0,0.0,0.0,
459,2017,Jul-Dec 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jul-Dec 2017|Kaduna|Rabies|,outbreak_row,True,5.0,,,,,,
460,2017,Jul-Dec 2017,Africa,Nigeria,Kaduna,Kaduna,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jul-Dec 2017|Kaduna|Rabies|,animal_row,True,,49.0,5.0,3.0,0.0,2.0,0.0
461,2017,Jul-Dec 2017,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jul-Dec 2017|Kano|Rabies|,outbreak_row,True,2.0,,,,,,
462,2017,Jul-Dec 2017,Africa,Nigeria,Kano,Kano,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jul-Dec 2017|Kano|Rabies|,animal_row,True,,25.0,2.0,2.0,0.0,0.0,0.0
463,2017,Jul-Dec 2017,Africa,Nigeria,Kwara,Kwara,False,state,Rabies virus (Inf. with),Rabies,,Both animal categories,,-,-,-,2017|Jul-Dec 2017|Kwara|Rabies|,outbreak_row,True,1.0,,,,,,
464,2017,Jul-Dec 2017,Africa,Nigeria,Kwara,Kwara,False,state,Rabies virus (Inf. with),Rabies,,Domestic,Dogs,Animal,-,-,2017|Jul-Dec 2017|Kwara|Rabies|,animal_row,True,,32.0,1.0,0.0,0.0,1.0,0.0
